中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,12 ms,1392 Mbps,178176 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,1344 Mbps,172032 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,13 ms,649 Mbps,83148 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,18 ms,38 Mbps,4986 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,8 ms,694 Mbps,88883 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::c:338,US,Los Angeles,隧道,22 ms,74 Mbps,9490 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,34 ms,754 Mbps,96563 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,42 ms,115 Mbps,14745 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,8 ms,1080 Mbps,138240 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,66 ms,686 Mbps,87859 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,654 Mbps,83763 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,36 ms,864 Mbps,110592 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,20 ms,436 Mbps,55808 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,364 Mbps,46592 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,3 ms,268 Mbps,34304 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,86 ms,344 Mbps,44032 kB/s
138.2.237.246,443,138.2.237.246,US,San Jose,中转,7 ms,9 Mbps,1186 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,63 ms,406 Mbps,52019 kB/s
129.153.126.67,443,2a09:bac5:60ea:1173::1bd:f1,US,Los Angeles,隧道,66 ms,34 Mbps,4454 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,40 ms,584 Mbps,74854 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,65 ms,299 Mbps,38297 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,184 Mbps,23654 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,41 ms,1 Mbps,144 kB/s
158.101.222.102,443,2a0b:21c0:1007:1cb:0:81d:228e:41d8,DE,Frankfurt,隧道,168 ms,94 Mbps,12083 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,161 ms,108 Mbps,13824 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,163 ms,126 Mbps,16179 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,89 ms,146 Mbps,18739 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,185 ms,119 Mbps,15257 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,179 ms,165 Mbps,21196 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,174 ms,151 Mbps,19353 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,172 ms,119 Mbps,15257 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,150 ms,114 Mbps,14643 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,163 ms,6 Mbps,866 kB/s
150.230.221.148,443,150.230.221.148,JP,Tokyo,中转,160 ms,98 Mbps,12595 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,198 ms,0 Mbps,14 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,145 ms,99 Mbps,12697 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,123 ms,34 Mbps,4477 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,181 ms,132 Mbps,16896 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,171 ms,57 Mbps,7359 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,176 ms,37 Mbps,4745 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,24 ms,545 Mbps,69836 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,150 ms,38 Mbps,4939 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,188 ms,3 Mbps,450 kB/s
141.147.30.10,443,98.98.156.22,AE,Frankfurt,隧道,176 ms,82 Mbps,10547 kB/s
54.203.85.46,443,204.110.220.48,US,,隧道,22 ms,712 Mbps,91136 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,233 ms,63 Mbps,8091 kB/s
