中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,5 ms,1616 Mbps,206848 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,46 Mbps,5937 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,70 ms,344 Mbps,44032 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,548 Mbps,70144 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,272 Mbps,34816 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,6 ms,1432 Mbps,183296 kB/s
130.162.166.152,443,2a0b:21c0:1007:c7:0:a14d:fdd4:8f91,DE,Frankfurt,隧道,96 ms,277 Mbps,35532 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,263 Mbps,33689 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,260 Mbps,33280 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,413 Mbps,52940 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,64 ms,324 Mbps,41472 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,79 ms,340 Mbps,43520 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,75 ms,363 Mbps,46489 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,69 ms,50 Mbps,6486 kB/s
158.101.221.74,443,23.236.112.222,DE,Frankfurt,隧道,92 ms,232 Mbps,29798 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,292 Mbps,37376 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,104 ms,3 Mbps,459 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,90 ms,39 Mbps,5100 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,104 ms,243 Mbps,31129 kB/s
143.47.176.251,443,2a0b:21c0:1007:1c9:0:c3db:6fbd:c07e,DE,Frankfurt,隧道,92 ms,256 Mbps,32870 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,46 Mbps,6014 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,99 ms,43 Mbps,5533 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,43 Mbps,5543 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,31 Mbps,4006 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,114 Mbps,14643 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,3 Mbps,477 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,168 ms,1 Mbps,183 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,187 ms,80 Mbps,10342 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,196 ms,17 Mbps,2205 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,215 ms,31 Mbps,4053 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,214 ms,38 Mbps,4991 kB/s
158.101.130.149,443,128.14.110.204,SG,Singapore,隧道,230 ms,67 Mbps,8609 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,194 ms,17 Mbps,2269 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,199 ms,2 Mbps,277 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,240 ms,3 Mbps,489 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,173 ms,33 Mbps,4321 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,148 ms,0 Mbps,36 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,67 ms,198 Mbps,25395 kB/s
