中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,727 Mbps,93081 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,326 Mbps,41779 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,49 ms,481 Mbps,61644 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,50 ms,375 Mbps,48025 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,532 Mbps,68096 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,30 ms,38 Mbps,4922 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,30 ms,4 Mbps,572 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,52 ms,265 Mbps,33996 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,47 ms,359 Mbps,45977 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,56 ms,396 Mbps,50688 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,166 Mbps,21299 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,109 ms,46 Mbps,5986 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,130 ms,32 Mbps,4122 kB/s
132.145.64.184,443,132.145.64.184,GB,London,中转,108 ms,166 Mbps,21299 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,118 ms,147 Mbps,18841 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,145 ms,42 Mbps,5405 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,130 ms,0 Mbps,100 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,139 ms,39 Mbps,5047 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,191 Mbps,24473 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,147 ms,47 Mbps,6102 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,33 Mbps,4344 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,186 ms,43 Mbps,5623 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,117 ms,49 Mbps,6348 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,211 ms,32 Mbps,4149 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,209 ms,29 Mbps,3784 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,223 ms,40 Mbps,5125 kB/s
