中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,49 ms,394 Mbps,50483 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,48 ms,501 Mbps,64204 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,55 ms,51 Mbps,6600 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,55 ms,408 Mbps,52326 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,21 ms,1056 Mbps,135168 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,23 ms,476 Mbps,60928 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,289 Mbps,37068 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,62 ms,386 Mbps,49459 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,51 ms,504 Mbps,64512 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,46 ms,73 Mbps,9372 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,464 Mbps,59392 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,17 ms,26 Mbps,3331 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,109 ms,36 Mbps,4686 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,109 ms,176 Mbps,22528 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,55 ms,469 Mbps,60108 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,185 Mbps,23756 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,211 Mbps,27033 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,46 ms,1 Mbps,243 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,110 ms,45 Mbps,5819 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,55 ms,379 Mbps,48537 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,52 ms,533 Mbps,68300 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,30 ms,27 Mbps,3503 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,135 ms,40 Mbps,5136 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,171 Mbps,21913 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,66 ms,4 Mbps,560 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,220 Mbps,28262 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,89 ms,310 Mbps,39731 kB/s
141.144.197.160,443,2606:f240:f00:dd8d:0:9974:4ed5:903b,US,Frankfurt,隧道,123 ms,196 Mbps,25190 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,125 ms,49 Mbps,6367 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,61 ms,88 Mbps,11366 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,129 ms,45 Mbps,5873 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,163 Mbps,20889 kB/s
144.22.252.124,443,144.22.252.124,BR,S
