中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,9 ms,68 Mbps,8722 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,40 ms,445 Mbps,57036 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,291 Mbps,37273 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,17 ms,48 Mbps,6271 kB/s
143.47.182.90,443,2a0b:21c0:100a:1f9:0:6f3e:55bb:2a14,DE,Frankfurt,隧道,90 ms,244 Mbps,31232 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,33 ms,0 Mbps,78 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,7 ms,816 Mbps,104448 kB/s
35.230.79.26,443,35.212.218.41,US,Seattle,隧道,78 ms,371 Mbps,47513 kB/s
35.197.23.75,443,35.212.218.41,US,Seattle,隧道,76 ms,351 Mbps,44953 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,232 Mbps,29798 kB/s
34.82.76.253,443,35.185.242.6,US,Seattle,隧道,73 ms,337 Mbps,43212 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,63 ms,410 Mbps,52531 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,216 Mbps,27648 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,324 Mbps,41472 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,273 Mbps,35020 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,72 ms,212 Mbps,27238 kB/s
23.94.43.51,443,23.94.43.51,US,Portland,中转,83 ms,230 Mbps,29491 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,90 ms,42 Mbps,5397 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,96 ms,31 Mbps,4061 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,214 Mbps,27443 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,257 Mbps,32972 kB/s
193.123.38.223,443,2606:f240:f00:6acf:0:b571:8b7a:fe54,US,Frankfurt,隧道,105 ms,240 Mbps,30720 kB/s
158.101.217.62,443,2606:f240:f00:6acf:0:e91d:7cc8:58b5,US,Frankfurt,隧道,102 ms,238 Mbps,30515 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,106 ms,50 Mbps,6455 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,40 Mbps,5224 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,99 ms,356 Mbps,45670 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,47 Mbps,6106 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,107 ms,47 Mbps,6127 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,115 Mbps,14745 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,158 ms,153 Mbps,19660 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,196 ms,134 Mbps,17203 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,201 ms,69 Mbps,8875 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,237 ms,20 Mbps,2573 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,188 ms,2 Mbps,342 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,217 ms,99 Mbps,12697 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,216 ms,34 Mbps,4375 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,34 Mbps,4434 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,233 ms,36 Mbps,4616 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,233 ms,52 Mbps,6705 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,269 ms,9 Mbps,1213 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,2 Mbps,279 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,194 ms,83 Mbps,10649 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,264 ms,35 Mbps,4582 kB/s
130.162.144.191,443,2a09:bac5:4732:155::22:11a,KR,Seoul,隧道,205 ms,29 Mbps,3773 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,228 ms,47 Mbps,6090 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,199 ms,37 Mbps,4742 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,226 ms,3 Mbps,508 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,223 ms,1 Mbps,134 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,208 ms,32 Mbps,4098 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,1235 ms,15 Mbps,1957 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,210 ms,0 Mbps,73 kB/s
