中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,72 ms,335 Mbps,42905 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,32 ms,607 Mbps,77721 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,73 ms,44 Mbps,5695 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,12 ms,22 Mbps,2905 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,21 ms,598 Mbps,76595 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,479 Mbps,61337 kB/s
152.67.153.152,443,2a0b:21c0:100a:1b5:0:ee28:3284:a41a,DE,Frankfurt,隧道,98 ms,231 Mbps,29593 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,81 ms,317 Mbps,40652 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,121 ms,204 Mbps,26112 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,224 Mbps,28774 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,105 ms,45 Mbps,5766 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,93 ms,299 Mbps,38297 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,98 ms,45 Mbps,5791 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,97 ms,252 Mbps,32358 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,280 Mbps,35840 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,288 Mbps,36864 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,46 ms,425 Mbps,54476 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,107 ms,229 Mbps,29388 kB/s
132.226.31.178,443,2a09:bac5:60ef:1173::1bd:99,US,Los Angeles,隧道,69 ms,48 Mbps,6268 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,29 ms,54 Mbps,6976 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,118 ms,49 Mbps,6342 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,406 Mbps,52019 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,234 Mbps,30003 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,71 ms,107 Mbps,13721 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,111 ms,324 Mbps,41574 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,256 Mbps,32870 kB/s
192.9.158.188,443,2a09:bac5:6442:1246::1d2:70,US,San Jose,隧道,98 ms,216 Mbps,27750 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,95 ms,47 Mbps,6039 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,113 ms,413 Mbps,52940 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,79 ms,287 Mbps,36761 kB/s
130.162.186.254,443,98.98.156.22,DE,Frankfurt,隧道,126 ms,112 Mbps,14438 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,99 ms,187 Mbps,23961 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,82 ms,311 Mbps,39833 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,71 ms,144 Mbps,18534 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,80 ms,444 Mbps,56934 kB/s
141.147.71.19,443,2a0b:21c0:1007:1cb:0:a421:8dd0:74d1,DE,Frankfurt,隧道,108 ms,135 Mbps,17305 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,71 ms,407 Mbps,52121 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,126 ms,204 Mbps,26214 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,52 ms,272 Mbps,34816 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,164 ms,20 Mbps,2619 kB/s
144.22.252.124,443,144.22.252.124,BR,S
