中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,492 Mbps,63078 kB/s
129.146.7.98,443,2a09:bac5:60ea:1173::1bd:ed,US,Los Angeles,隧道,60 ms,82 Mbps,10547 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,25 ms,793 Mbps,101580 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,219 Mbps,28057 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,14 ms,70 Mbps,9052 kB/s
158.101.209.110,443,98.98.166.170,US,Frankfurt,隧道,119 ms,195 Mbps,24985 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,57 ms,537 Mbps,68812 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,18 ms,618 Mbps,79155 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,112 ms,41 Mbps,5334 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,53 ms,415 Mbps,53145 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,52 ms,474 Mbps,60723 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,425 Mbps,54476 kB/s
193.123.188.254,443,2a0b:21c0:1007:1ca:0:fd3c:78ac:ba8,DE,Frankfurt,隧道,116 ms,142 Mbps,18227 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,120 Mbps,15360 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,64 ms,484 Mbps,62054 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,73 ms,546 Mbps,69939 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,58 ms,44 Mbps,5757 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,117 ms,197 Mbps,25292 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,117 ms,49 Mbps,6310 kB/s
141.148.244.98,443,2a0b:21c0:1007:1ca:0:3d1b:f5b7:55ee,DE,Frankfurt,隧道,129 ms,196 Mbps,25190 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,102 ms,216 Mbps,27750 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,333 Mbps,42700 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,335 Mbps,42905 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,53 ms,40 Mbps,5167 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,58 ms,48 Mbps,6262 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,205 Mbps,26316 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,53 ms,1 Mbps,211 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,122 ms,169 Mbps,21708 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,164 Mbps,20992 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,59 ms,483 Mbps,61849 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,152 Mbps,19456 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,54 ms,9 Mbps,1253 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,182 ms,131 Mbps,16793 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,124 ms,175 Mbps,22425 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,17 ms,390 Mbps,49971 kB/s
158.101.203.144,443,2606:f240:f00:a683:0:165:b921:e7e0,US,Frankfurt,隧道,113 ms,180 Mbps,23040 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,77 ms,43 Mbps,5539 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,69 ms,426 Mbps,54579 kB/s
150.230.157.113,443,163.123.193.9,DE,Frankfurt,隧道,115 ms,195 Mbps,24985 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,107 ms,187 Mbps,23961 kB/s
