中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,621 Mbps,79564 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,18 ms,1136 Mbps,145408 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,49 ms,505 Mbps,64716 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,60 ms,247 Mbps,31641 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,51 ms,388 Mbps,49664 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,18 ms,115 Mbps,14745 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,47 ms,351 Mbps,44953 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,16 ms,744 Mbps,95334 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,203 Mbps,26009 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,77 ms,437 Mbps,56012 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,48 ms,427 Mbps,54681 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,50 ms,497 Mbps,63692 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,155 ms,164 Mbps,20992 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,400 Mbps,51302 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,61 ms,370 Mbps,47411 kB/s
143.47.245.240,443,2a0b:21c0:100a:1b7:0:ad08:265d:5d96,DE,Frankfurt,隧道,114 ms,223 Mbps,28569 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,103 ms,47 Mbps,6094 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,109 ms,204 Mbps,26112 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,118 ms,196 Mbps,25088 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,185 Mbps,23756 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,115 ms,2 Mbps,372 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,154 ms,139 Mbps,17817 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,154 ms,43 Mbps,5596 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,154 ms,40 Mbps,5120 kB/s
131.186.33.175,443,131.186.33.175,JP,Osaka,中转,159 ms,0 Mbps,67 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,113 ms,43 Mbps,5513 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,160 ms,40 Mbps,5192 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,214 ms,34 Mbps,4460 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,180 ms,92 Mbps,11878 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,195 ms,33 Mbps,4312 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,196 ms,44 Mbps,5634 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,211 ms,2 Mbps,381 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,217 ms,64 Mbps,8268 kB/s
8.219.128.8,443,8.219.69.217,SG,Singapore,隧道,263 ms,45 Mbps,5797 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,249 ms,8 Mbps,1082 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,293 ms,0 Mbps,16 kB/s
