中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,6 Mbps,854 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,755 Mbps,96665 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,439 Mbps,56217 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,70 ms,301 Mbps,38604 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,60 ms,293 Mbps,37580 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,61 ms,322 Mbps,41267 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,293 Mbps,37580 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,73 ms,386 Mbps,49459 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,71 ms,396 Mbps,50790 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,300 Mbps,38502 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,230 Mbps,29491 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,49 Mbps,6351 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,228 Mbps,29286 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,48 Mbps,6146 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,171 ms,117 Mbps,15052 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,178 ms,41 Mbps,5292 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,173 ms,41 Mbps,5256 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,163 ms,38 Mbps,4886 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,169 ms,40 Mbps,5137 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,175 ms,127 Mbps,16281 kB/s
8.219.119.129,443,8.222.236.107,SG,Singapore,隧道,237 ms,13 Mbps,1776 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,240 ms,32 Mbps,4189 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,240 ms,8 Mbps,1102 kB/s
