中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,10 ms,59 Mbps,7587 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,409 Mbps,52428 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,20 ms,667 Mbps,85401 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,592 Mbps,75776 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,16 ms,87 Mbps,11161 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,73 ms,397 Mbps,50892 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,142 Mbps,18227 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,75 ms,388 Mbps,49766 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,20 ms,22 Mbps,2932 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,73 ms,376 Mbps,48128 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,103 ms,216 Mbps,27750 kB/s
141.144.195.62,443,98.98.156.18,DE,Frankfurt,隧道,99 ms,213 Mbps,27340 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,81 ms,331 Mbps,42393 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,267 Mbps,34201 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,145 ms,144 Mbps,18534 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,106 ms,197 Mbps,25292 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,257 Mbps,32972 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,82 ms,36 Mbps,4727 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,8 ms,21 Mbps,2748 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,28 ms,606 Mbps,77619 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,44 Mbps,5744 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,16 ms,864 Mbps,110592 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,224 Mbps,28774 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,99 ms,256 Mbps,32870 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,172 ms,110 Mbps,14131 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,255 Mbps,32665 kB/s
130.162.225.64,443,2606:f240:f00:83a7:0:2d7d:c732:8a97,US,Frankfurt,隧道,114 ms,201 Mbps,25804 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,123 ms,46 Mbps,5907 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,89 ms,44 Mbps,5682 kB/s
141.147.64.246,443,2a0b:21c0:1007:1ca:0:7d63:86d8:2626,DE,Frankfurt,隧道,113 ms,118 Mbps,15155 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,201 ms,78 Mbps,10035 kB/s
129.159.198.107,443,2606:f240:f00:a683:0:1328:358c:17a9,US,Frankfurt,隧道,100 ms,241 Mbps,30924 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,59 ms,53 Mbps,6874 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,211 ms,101 Mbps,13004 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,99 ms,38 Mbps,4886 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,193 ms,77 Mbps,9970 kB/s
141.147.79.216,443,2a0b:21c0:100a:1b1:0:b71f:dc3d:bc75,DE,Frankfurt,隧道,112 ms,92 Mbps,11878 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,110 ms,48 Mbps,6242 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,105 ms,271 Mbps,34713 kB/s
149.129.8.215,443,47.254.87.121,,colo.txt:San Jose,隧道,0 ms,0 Mbps,94 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,254 ms,2 Mbps,321 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,São Paulo,隧道,147 ms,156 Mbps,19968 kB/s
8.219.249.43,443,47.245.84.175,SG,Singapore,隧道,265 ms,54 Mbps,6984 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,124 ms,153 Mbps,19660 kB/s
141.147.106.36,443,98.98.166.170,US,Frankfurt,隧道,124 ms,161 Mbps,20684 kB/s
8.219.197.186,443,47.245.125.52,SG,Singapore,隧道,244 ms,53 Mbps,6889 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,96 ms,380 Mbps,48640 kB/s
8.219.63.115,443,47.236.58.234,SG,Singapore,隧道,246 ms,59 Mbps,7656 kB/s
8.219.67.67,443,8.222.210.246,SG,Singapore,隧道,271 ms,61 Mbps,7830 kB/s
143.47.234.31,443,2a0b:21c0:100a:1fa:0:fe95:c284:a086,DE,Frankfurt,隧道,133 ms,109 Mbps,14028 kB/s
8.219.209.113,443,8.222.236.107,SG,Singapore,隧道,256 ms,52 Mbps,6730 kB/s
141.148.220.141,443,2a09:bac5:3afe:1a46::29e:6e,IN,Mumbai,隧道,228 ms,40 Mbps,5158 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,241 ms,36 Mbps,4619 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,190 ms,38 Mbps,4909 kB/s
8.219.182.241,443,8.222.220.238,SG,Singapore,隧道,249 ms,50 Mbps,6424 kB/s
8.219.102.107,443,8.222.236.107,SG,Singapore,隧道,247 ms,56 Mbps,7243 kB/s
8.219.164.133,443,8.222.220.238,SG,Singapore,隧道,243 ms,53 Mbps,6809 kB/s
8.219.179.141,443,47.236.58.234,SG,Singapore,隧道,257 ms,55 Mbps,7058 kB/s
8.218.73.41,443,8.218.73.41,HK,Hong Kong,中转,236 ms,10 Mbps,1377 kB/s
8.219.99.43,443,8.222.222.65,SG,Singapore,隧道,273 ms,55 Mbps,7108 kB/s
8.219.132.118,443,8.219.142.198,SG,Singapore,隧道,266 ms,54 Mbps,6945 kB/s
8.219.163.106,443,8.222.220.238,SG,Singapore,隧道,275 ms,42 Mbps,5445 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,227 ms,2 Mbps,314 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,222 ms,75 Mbps,9650 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,242 ms,8 Mbps,1082 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,236 ms,36 Mbps,4706 kB/s
193.122.125.223,443,193.122.125.223,KR,Seoul,中转,233 ms,79 Mbps,10137 kB/s
8.219.135.175,443,8.219.142.198,SG,Singapore,隧道,252 ms,61 Mbps,7825 kB/s
168.138.165.174,443,168.138.165.174,SG,,中转,240 ms,34 Mbps,4386 kB/s
130.162.144.191,443,2a09:bac1:3f00:90::22:107,KR,Seoul,隧道,211 ms,38 Mbps,4892 kB/s
8.222.137.182,443,47.236.51.143,SG,Singapore,隧道,285 ms,57 Mbps,7354 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,263 ms,15 Mbps,2000 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,228 ms,37 Mbps,4752 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,219 ms,80 Mbps,10240 kB/s
8.222.65.69,443,8.216.92.214,JP,Tokyo,隧道,253 ms,16 Mbps,2117 kB/s
8.219.173.114,443,8.219.96.61,SG,Singapore,隧道,258 ms,58 Mbps,7500 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,232 ms,65 Mbps,8388 kB/s
8.219.122.76,443,8.222.210.246,SG,Singapore,隧道,235 ms,56 Mbps,7263 kB/s
8.219.162.213,443,47.245.125.52,SG,Singapore,隧道,303 ms,60 Mbps,7748 kB/s
8.222.208.125,443,47.236.1.53,SG,Singapore,隧道,266 ms,58 Mbps,7440 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,240 ms,33 Mbps,4228 kB/s
8.219.181.218,443,8.222.236.107,SG,Singapore,隧道,266 ms,60 Mbps,7780 kB/s
8.219.205.144,443,8.222.236.107,SG,Singapore,隧道,275 ms,59 Mbps,7640 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,226 ms,65 Mbps,8433 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,623 ms,0 Mbps,33 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,102 ms,23 Mbps,3033 kB/s
141.148.147.214,443,141.148.147.214,US,Los Angeles,中转,78 ms,24 Mbps,3141 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,34 ms,149 Mbps,19148 kB/s
130.162.172.151,443,2606:f240:f00:6acf:0:e9a7:43ae:2646,US,Frankfurt,隧道,196 ms,222 Mbps,28467 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,110 ms,47 Mbps,6134 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,301 ms,50 Mbps,6406 kB/s
193.123.33.175,443,2a0b:21c0:100a:1b2:0:f128:a286:d696,DE,Frankfurt,隧道,203 ms,244 Mbps,31334 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,235 ms,38 Mbps,4937 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,164 ms,116 Mbps,14848 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,92 ms,254 Mbps,32563 kB/s
8.219.134.134,443,8.219.142.198,SG,Singapore,隧道,272 ms,56 Mbps,7193 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,159 ms,48 Mbps,6197 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,174 ms,41 Mbps,5364 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,120 ms,21 Mbps,2747 kB/s
8.219.140.176,443,47.245.84.175,SG,Singapore,隧道,245 ms,58 Mbps,7542 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,152 ms,18 Mbps,2364 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,253 ms,20 Mbps,2656 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,217 ms,33 Mbps,4350 kB/s
8.222.68.129,443,8.216.92.214,JP,Tokyo,隧道,294 ms,8 Mbps,1151 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,99 ms,47 Mbps,6017 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,238 ms,36 Mbps,4705 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,24 ms,6 Mbps,846 kB/s
8.219.88.85,443,8.219.142.198,SG,Singapore,隧道,313 ms,50 Mbps,6505 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,125 ms,13 Mbps,1695 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,248 ms,53 Mbps,6849 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,87 ms,45 Mbps,5833 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,270 ms,80 Mbps,10342 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,304 ms,39 Mbps,4994 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,106 ms,40 Mbps,5206 kB/s
143.47.248.6,443,2a0b:21c0:1007:1c8:0:5afa:40:7662,DE,Frankfurt,隧道,141 ms,144 Mbps,18534 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,26 ms,37 Mbps,4790 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,84 ms,0 Mbps,18 kB/s
193.122.105.88,443,2602:ffe4:407:20da:0:9897:fbb7:f4b4,SG,Singapore,隧道,347 ms,44 Mbps,5642 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,76 ms,299 Mbps,38297 kB/s
150.230.221.148,443,150.230.221.148,JP,Tokyo,中转,269 ms,63 Mbps,8128 kB/s
8.222.69.185,443,8.216.92.214,JP,Tokyo,隧道,269 ms,7 Mbps,988 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,31 ms,36 Mbps,4625 kB/s
141.147.97.103,443,2a0b:21c0:100a:1b2:0:a48:83a8:8756,DE,Frankfurt,隧道,149 ms,109 Mbps,14028 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,2 Mbps,279 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,265 ms,78 Mbps,10035 kB/s
8.219.114.57,443,8.222.220.238,SG,Singapore,隧道,259 ms,54 Mbps,6995 kB/s
129.150.51.134,443,129.150.51.134,SG,Singapore,中转,251 ms,54 Mbps,6940 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,242 ms,76 Mbps,9769 kB/s
8.212.44.95,443,47.76.21.114,HK,Hong Kong,隧道,283 ms,77 Mbps,9932 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,255 ms,1 Mbps,151 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,117 ms,46 Mbps,5895 kB/s
141.148.236.114,443,2a0b:21c0:100a:1f9:0:60c4:dbb4:610f,DE,Frankfurt,隧道,117 ms,132 Mbps,16998 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,87 ms,8 Mbps,1114 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,214 ms,81 Mbps,10444 kB/s
8.222.201.172,443,8.222.222.65,SG,Singapore,隧道,297 ms,56 Mbps,7225 kB/s
