中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,93 ms,393 Mbps,50380 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,848 Mbps,108544 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,77 ms,413 Mbps,52940 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,355 Mbps,45465 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,26 ms,15 Mbps,1947 kB/s
3.144.191.4,443,3.144.191.4,US,Ashburn,中转,84 ms,437 Mbps,56012 kB/s
150.136.121.64,443,2603:c020:4012:4388:c5e:f6e5:73e6:1535,US,Ashburn,隧道,22 ms,70 Mbps,9085 kB/s
18.216.55.100,443,18.216.55.100,US,Ashburn,中转,12 ms,649 Mbps,83148 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,58 ms,1 Mbps,219 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,54 ms,120 Mbps,15462 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,85 ms,400 Mbps,51200 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,89 ms,330 Mbps,42291 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,19 ms,387 Mbps,49561 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,89 ms,400 Mbps,51302 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,52 ms,50 Mbps,6494 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,113 ms,323 Mbps,41369 kB/s
158.101.15.48,443,158.101.15.48,US,Los Angeles,中转,67 ms,431 Mbps,55193 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,41 Mbps,5358 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,61 ms,269 Mbps,34508 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,54 ms,420 Mbps,53862 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,81 ms,3 Mbps,405 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,55 ms,21 Mbps,2791 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,106 ms,192 Mbps,24678 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,32 ms,336 Mbps,43110 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,62 ms,288 Mbps,36966 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,61 ms,45 Mbps,5784 kB/s
144.24.166.66,443,2a0b:21c0:100a:1b2:0:5f43:9939:f495,DE,Frankfurt,隧道,101 ms,106 Mbps,13619 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,53 ms,21 Mbps,2689 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,154 ms,181 Mbps,23244 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,94 ms,44 Mbps,5638 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,100 ms,71 Mbps,9177 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,52 ms,411 Mbps,52633 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,171 ms,34 Mbps,4372 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,104 ms,27 Mbps,3529 kB/s
129.159.130.38,443,129.159.130.38,IL,Paris,中转,144 ms,3 Mbps,408 kB/s
47.251.108.178,443,47.251.108.178,US,San Jose,中转,53 ms,48 Mbps,6221 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,106 ms,173 Mbps,22220 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,108 ms,41 Mbps,5356 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,171 ms,43 Mbps,5629 kB/s
152.67.44.30,443,152.67.44.30,BR,São Paulo,中转,134 ms,49 Mbps,6303 kB/s
193.123.37.117,443,2a0b:21c0:100a:1b0:0:74af:92d2:d26c,DE,Frankfurt,隧道,101 ms,116 Mbps,14950 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,207 ms,2 Mbps,356 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,200 ms,40 Mbps,5179 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,174 ms,112 Mbps,14438 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,115 ms,180 Mbps,23142 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,176 ms,302 Mbps,38707 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,169 ms,93 Mbps,11980 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,150 ms,123 Mbps,15769 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,115 ms,42 Mbps,5376 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,97 ms,14 Mbps,1858 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,116 ms,46 Mbps,5914 kB/s
132.226.131.46,443,2606:f240:f00:5a42:0:7058:d31a:a61a,US,Frankfurt,隧道,102 ms,116 Mbps,14950 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,113 ms,188 Mbps,24064 kB/s
141.144.199.182,443,2606:f240:f00:dd8d:0:478c:c1ff:5e78,US,Frankfurt,隧道,100 ms,116 Mbps,14848 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,228 ms,63 Mbps,8093 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,170 ms,94 Mbps,12083 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,94 ms,217 Mbps,27852 kB/s
152.70.95.142,443,152.70.95.142,KR,Seoul,中转,198 ms,76 Mbps,9819 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,195 ms,76 Mbps,9734 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,169 ms,59 Mbps,7631 kB/s
8.217.182.138,443,8.217.182.138,HK,Hong Kong,中转,192 ms,6 Mbps,785 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,193 ms,0 Mbps,35 kB/s
144.24.189.179,443,2606:f240:f00:b2ed:0:e037:df5:c9c0,US,Frankfurt,隧道,102 ms,143 Mbps,18329 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,201 ms,35 Mbps,4586 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,236 ms,2 Mbps,329 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,286 ms,96 Mbps,12288 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,236 ms,0 Mbps,60 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,225 ms,62 Mbps,7949 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,1083 ms,265 Mbps,33996 kB/s
138.2.84.189,443,104.28.222.43,SG,Singapore,隧道,222 ms,59 Mbps,7649 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,203 ms,5 Mbps,652 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,264 ms,57 Mbps,7343 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,202 ms,47 Mbps,6018 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,252 ms,2 Mbps,270 kB/s
