中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,1 ms,66 Mbps,8509 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,5 Mbps,721 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,224 Mbps,28774 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,214 Mbps,27443 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,66 ms,346 Mbps,44339 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,92 ms,223 Mbps,28569 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,18 ms,62 Mbps,7999 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,73 ms,406 Mbps,52019 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,61 ms,523 Mbps,66969 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,117 ms,241 Mbps,30924 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,105 ms,229 Mbps,29388 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,83 ms,138 Mbps,17715 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,10 ms,67 Mbps,8611 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,100 ms,12 Mbps,1622 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,108 ms,43 Mbps,5551 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,103 ms,274 Mbps,35123 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,64 ms,416 Mbps,53350 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,126 ms,46 Mbps,5965 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,188 ms,105 Mbps,13516 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,201 Mbps,25804 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,34 ms,556 Mbps,71168 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,101 ms,493 Mbps,63180 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,397 Mbps,50892 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,48 Mbps,6180 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,59 ms,55 Mbps,7117 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,39 ms,43 Mbps,5506 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,124 ms,160 Mbps,20582 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,8 ms,94 Mbps,12083 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,107 ms,224 Mbps,28774 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,316 Mbps,40448 kB/s
158.101.207.200,443,2606:f240:f00:dd8d:0:d1a3:238d:bc28,US,Frankfurt,隧道,116 ms,224 Mbps,28672 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,91 ms,16 Mbps,2153 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,111 ms,42 Mbps,5400 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,95 ms,275 Mbps,35225 kB/s
144.24.186.83,443,2a0b:21c0:1007:1ca:0:49f7:2329:caea,DE,Frankfurt,隧道,120 ms,236 Mbps,30310 kB/s
144.21.60.118,443,98.98.156.30,DE,Frankfurt,隧道,92 ms,243 Mbps,31129 kB/s
130.61.23.77,443,130.61.23.77,149 Mbps,19148 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,97 ms,27 Mbps,3557 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,40 ms,69 Mbps,8914 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,156 ms,255 Mbps,32665 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,199 ms,43 Mbps,5509 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,91 ms,182 Mbps,23347 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,87 ms,432 Mbps,55296 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,250 ms,28 Mbps,3602 kB/s
130.162.144.191,443,2a09:bac1:3f00:90::22:116,KR,Seoul,隧道,209 ms,37 Mbps,4819 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,224 ms,2 Mbps,314 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,109 ms,48 Mbps,6144 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,19 Mbps,2507 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,241 ms,59 Mbps,7591 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,63 ms,328 Mbps,41984 kB/s
141.144.195.62,443,2606:f240:f00:5a42:0:7381:5554:bc30,US,Frankfurt,隧道,103 ms,262 Mbps,33587 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,233 ms,75 Mbps,9685 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,215 ms,85 Mbps,10956 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,106 ms,42 Mbps,5381 kB/s
8.222.163.185,443,47.84.41.244,SG,Singapore,隧道,251 ms,15 Mbps,1977 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,104 ms,115 Mbps,14745 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,92 ms,440 Mbps,56320 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,172 ms,46 Mbps,5994 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,194 ms,81 Mbps,10444 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,225 ms,50 Mbps,6451 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,225 ms,37 Mbps,4791 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,2 ms,0 Mbps,52 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,196 ms,40 Mbps,5227 kB/s
8.219.216.7,443,8.222.213.200,SG,Singapore,隧道,260 ms,61 Mbps,7854 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,229 ms,84 Mbps,10854 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,214 ms,105 Mbps,13516 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,246 ms,85 Mbps,10956 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,144 ms,156 Mbps,19968 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,255 ms,65 Mbps,8350 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,215 ms,68 Mbps,8829 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,425 ms,2 Mbps,311 kB/s
8.212.48.236,443,47.76.21.100,HK,Hong Kong,隧道,258 ms,72 Mbps,9298 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,216 ms,83 Mbps,10649 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,222 ms,62 Mbps,7998 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,288 ms,49 Mbps,6285 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,322 ms,11 Mbps,1512 kB/s
8.219.80.236,443,8.222.240.96,SG,Singapore,隧道,269 ms,16 Mbps,2110 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,403 ms,25 Mbps,3213 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,77 ms,66 Mbps,8551 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,100 ms,231 Mbps,29593 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,148 ms,22 Mbps,2905 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,92 ms,112 Mbps,14336 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,91 ms,24 Mbps,3156 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,92 ms,39 Mbps,5022 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,135 ms,47 Mbps,6082 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,707 ms,0 Mbps,54 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,653 ms,4 Mbps,636 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,224 ms,4 Mbps,528 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,215 ms,29 Mbps,3744 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,227 ms,72 Mbps,9341 kB/s
8.212.44.95,443,47.76.21.95,HK,Hong Kong,隧道,265 ms,69 Mbps,8887 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,724 ms,3 Mbps,430 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,229 ms,25 Mbps,3220 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,235 ms,32 Mbps,4123 kB/s
141.147.154.214,443,141.147.154.214,JP,Osaka,中转,629 ms,0 Mbps,64 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,123 ms,0 Mbps,2 kB/s
8.218.73.41,443,8.218.73.41,HK,Hong Kong,中转,305 ms,0 Mbps,88 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,96 ms,0 Mbps,30 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,580 ms,0 Mbps,6 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,609 ms,1 Mbps,131 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,617 ms,0 Mbps,8 kB/s
47.57.14.118,443,198.11.178.111,US,San Jose,隧道,242 ms,0 Mbps,25 kB/s
