中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,5 ms,904 Mbps,115712 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,29 ms,920 Mbps,117760 kB/s
129.146.46.164,443,129.146.46.164,US,353 Mbps,45260 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,23 ms,472 Mbps,60416 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,13 ms,2112 Mbps,270336 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,35 ms,992 Mbps,126976 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,19 ms,666 Mbps,85299 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,249 Mbps,31948 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,171 Mbps,21913 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,78 ms,5 Mbps,721 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,123 ms,42 Mbps,5391 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,127 ms,41 Mbps,5271 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,147 ms,40 Mbps,5148 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,167 ms,109 Mbps,14028 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,155 ms,34 Mbps,4426 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,159 ms,12 Mbps,1556 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,163 ms,128 Mbps,16486 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,163 ms,139 Mbps,17817 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,144 ms,42 Mbps,5448 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,166 ms,43 Mbps,5598 kB/s
