中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,79 ms,96 Mbps,12288 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,67 ms,336 Mbps,43008 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,562 Mbps,71987 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,300 Mbps,38400 kB/s
198.46.188.190,443,2a09:bac5:a5fc:1ed2::312:2b,US,Toronto,隧道,16 ms,110 Mbps,14131 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,276 Mbps,35328 kB/s
150.136.240.243,443,150.136.240.243,US,Newark,中转,10 ms,626 Mbps,80179 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,34 ms,78 Mbps,10035 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,121 ms,231 Mbps,29593 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,76 ms,275 Mbps,35225 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,66 ms,332 Mbps,42496 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,42 ms,658 Mbps,84275 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,45 ms,628 Mbps,80486 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,78 ms,257 Mbps,32972 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,44 ms,65 Mbps,8409 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,85 ms,49 Mbps,6375 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,6 ms,7 Mbps,975 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,85 ms,94 Mbps,12083 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,87 ms,47 Mbps,6042 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,49 Mbps,6303 kB/s
