中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,712 Mbps,91238 kB/s
35.230.79.26,443,35.212.217.120,US,Seattle,隧道,23 ms,896 Mbps,114688 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,1 ms,1104 Mbps,141312 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,27 ms,864 Mbps,110592 kB/s
35.197.23.75,443,35.212.217.120,US,Seattle,隧道,23 ms,783 Mbps,100249 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,652 Mbps,83456 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,74 ms,312 Mbps,39936 kB/s
129.159.84.71,443,129.159.84.71,US,Miami,中转,71 ms,6 Mbps,792 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,113 ms,44 Mbps,5660 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,217 Mbps,27852 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,116 ms,43 Mbps,5525 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,116 ms,42 Mbps,5461 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,132 ms,41 Mbps,5339 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,155 ms,112 Mbps,14336 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,131 Mbps,16793 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,157 ms,46 Mbps,5978 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,167 ms,15 Mbps,1969 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,155 ms,111 Mbps,14233 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,172 ms,45 Mbps,5801 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,158 ms,41 Mbps,5312 kB/s
