中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.201.120,US,Seattle,隧道,56 ms,626 Mbps,80179 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,19 ms,50 Mbps,6407 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,46 ms,328 Mbps,41984 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,62 ms,399 Mbps,51097 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,1072 Mbps,137216 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,62 ms,186 Mbps,23859 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,36 ms,343 Mbps,43929 kB/s
35.230.79.26,443,35.212.201.120,US,Seattle,隧道,50 ms,630 Mbps,80691 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,504 Mbps,64512 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,34 ms,624 Mbps,79872 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,76 ms,402 Mbps,51507 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,42 ms,1232 Mbps,157696 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,24 ms,1144 Mbps,146432 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,78 ms,24 Mbps,3187 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,63 ms,423 Mbps,54169 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,128 ms,208 Mbps,26726 kB/s
8.222.178.144,443,47.236.58.234,SG,Singapore,隧道,189 ms,86 Mbps,11059 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,84 ms,52 Mbps,6677 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,68 ms,23 Mbps,2981 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,159 ms,8 Mbps,1032 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,21 ms,0 Mbps,54 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,68 ms,51 Mbps,6620 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,146 ms,132 Mbps,16896 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,158 ms,47 Mbps,6057 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,146 ms,141 Mbps,18124 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,145 ms,43 Mbps,5627 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,161 ms,162 Mbps,20787 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,183 ms,44 Mbps,5662 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,144 ms,139 Mbps,17817 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,70 ms,33 Mbps,4281 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,167 ms,167 Mbps,21401 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,152 ms,42 Mbps,5416 kB/s
152.70.61.199,443,2606:f240:f00:46c4:0:5016:a068:62ab,US,Frankfurt,隧道,151 ms,132 Mbps,16896 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,158 ms,44 Mbps,5674 kB/s
152.70.175.161,443,163.123.193.6,DE,Frankfurt,隧道,176 ms,134 Mbps,17203 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,170 ms,116 Mbps,14848 kB/s
193.122.125.223,443,193.122.125.223,KR,Seoul,中转,162 ms,123 Mbps,15769 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,142 ms,22 Mbps,2882 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,147 ms,86 Mbps,11059 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,157 ms,128 Mbps,16384 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,165 ms,125 Mbps,16076 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,S
