中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,52 ms,357 Mbps,45772 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,303 Mbps,38809 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,717 Mbps,91852 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,424 Mbps,54374 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,64 ms,70 Mbps,9029 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,31 ms,557 Mbps,71372 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,52 ms,424 Mbps,54272 kB/s
192.9.138.241,443,192.9.138.241,400 Mbps,51200 kB/s
138.3.254.39,443,138.3.254.39,DE,166 Mbps,21299 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,60 ms,388 Mbps,49664 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,17 ms,60 Mbps,7702 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,405 Mbps,51916 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,23 ms,54 Mbps,7000 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,404 Mbps,51814 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,57 ms,209 Mbps,26828 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,372 Mbps,47616 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,58 ms,3 Mbps,508 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,35 ms,383 Mbps,49049 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,64 ms,26 Mbps,3400 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26b:68,US,Los Angeles,隧道,55 ms,49 Mbps,6277 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,51 ms,42 Mbps,5406 kB/s
130.162.177.80,443,2a0b:21c0:1007:1c9:0:c43b:53c:7381,DE,Frankfurt,隧道,107 ms,176 Mbps,22528 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,55 ms,446 Mbps,57139 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,45 Mbps,5832 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,50 ms,445 Mbps,57036 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,204 Mbps,26214 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,343 Mbps,43929 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,180 Mbps,23040 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,57 ms,428 Mbps,54784 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,62 ms,242 Mbps,31027 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,82 ms,41 Mbps,5357 kB/s
138.2.141.187,443,2a0b:21c0:1007:ca:0:3ca7:dcdb:3dd4,DE,Frankfurt,隧道,108 ms,102 Mbps,13107 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,85 ms,398 Mbps,50995 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,119 ms,94 Mbps,12083 kB/s
141.147.72.109,443,163.123.193.4,DE,Frankfurt,隧道,106 ms,164 Mbps,21094 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,201 ms,39 Mbps,5085 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,108 ms,93 Mbps,11980 kB/s
129.151.244.9,443,129.151.244.9,FR,Paris,中转,116 ms,126 Mbps,16179 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,196 Mbps,25088 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,195 Mbps,24985 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,104 ms,27 Mbps,3471 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,100 ms,196 Mbps,25190 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,103 ms,193 Mbps,24780 kB/s
144.22.252.124,443,144.22.252.124,BR,S
