中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60e9:78::c:37e,US,Los Angeles,隧道,52 ms,63 Mbps,8159 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,10 ms,648 Mbps,82944 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,420 Mbps,53862 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,368 Mbps,47206 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,54 ms,352 Mbps,45158 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,107 ms,439 Mbps,56217 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,437 Mbps,56012 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,52 ms,436 Mbps,55910 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,45 Mbps,5861 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,101 ms,192 Mbps,24576 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,654 Mbps,83763 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,51 ms,27 Mbps,3581 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,129 ms,192 Mbps,24576 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,33 ms,65 Mbps,8426 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,51 ms,435 Mbps,55705 kB/s
192.18.128.200,443,2603:c024:c012:de20:522a:c213:b2be:66e4,US,San Jose,隧道,52 ms,45 Mbps,5767 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,14 ms,528 Mbps,67686 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,56 ms,420 Mbps,53760 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,18 ms,42 Mbps,5425 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,120 ms,269 Mbps,34508 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,394 Mbps,50483 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,137 ms,175 Mbps,22425 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,86 ms,420 Mbps,53760 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,52 ms,450 Mbps,57651 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,28 ms,518 Mbps,66355 kB/s
152.70.88.98,443,2a09:bac5:4752:1482::20b:8d,KR,Seoul,隧道,191 ms,30 Mbps,3938 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,52 ms,422 Mbps,54067 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,52 ms,404 Mbps,51712 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,102 ms,180 Mbps,23142 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,105 ms,409 Mbps,52428 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,113 ms,41 Mbps,5366 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,104 ms,36 Mbps,4640 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,102 ms,200 Mbps,25600 kB/s
150.230.238.226,443,150.230.238.226,IN,Mumbai,中转,209 ms,67 Mbps,8689 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,66 ms,37 Mbps,4801 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,99 ms,205 Mbps,26316 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,88 ms,311 Mbps,39833 kB/s
141.147.108.192,443,2a0b:21c0:100a:1b1:0:2ff5:2215:7efc,DE,Frankfurt,隧道,109 ms,180 Mbps,23142 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,292 Mbps,37478 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,97 ms,25 Mbps,3219 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,42 ms,33 Mbps,4244 kB/s
193.122.58.158,443,193.122.58.158,DE,Paris,中转,130 ms,30 Mbps,3925 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,128 Mbps,16384 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,114 ms,42 Mbps,5414 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,110 ms,70 Mbps,8963 kB/s
158.101.204.169,443,2a0b:21c0:100a:1fa:0:f963:76bc:fd9c,DE,Frankfurt,隧道,108 ms,176 Mbps,22630 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,172 ms,88 Mbps,11264 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,137 ms,168 Mbps,21606 kB/s
140.238.88.47,443,140.238.88.47,GB,London,中转,94 ms,187 Mbps,23961 kB/s
140.238.33.161,443,2603:c021:8002:900:4858:eede:fd8a:dd52,JP,Tokyo,隧道,216 ms,58 Mbps,7535 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,107 ms,33 Mbps,4294 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,109 ms,190 Mbps,24371 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,101 ms,30 Mbps,3957 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,194 ms,84 Mbps,10752 kB/s
144.22.252.124,443,144.22.252.124,BR,S
