中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,33 ms,928 Mbps,118784 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,4 ms,677 Mbps,86732 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,10 ms,1568 Mbps,200704 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,28 ms,920 Mbps,117760 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,54 ms,984 Mbps,125952 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,15 ms,718 Mbps,91955 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,23 ms,716 Mbps,91648 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,3 ms,0 Mbps,84 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,69 ms,42 Mbps,5501 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,62 ms,449 Mbps,57548 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,12 ms,824 Mbps,105472 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,69 ms,449 Mbps,57548 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,352 Mbps,45158 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,35 ms,648 Mbps,82944 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,169 ms,88 Mbps,11366 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,19 ms,35 Mbps,4573 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,330 Mbps,42291 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,48 ms,276 Mbps,35430 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,147 ms,156 Mbps,19968 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,120 ms,201 Mbps,25804 kB/s
130.61.134.32,443,2606:f240:f00:a683:0:1475:4d8b:56a7,US,Frankfurt,隧道,161 ms,105 Mbps,13516 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,170 ms,120 Mbps,15360 kB/s
8.222.68.245,443,8.216.92.214,JP,Tokyo,隧道,120 ms,12 Mbps,1541 kB/s
138.3.254.39,443,138.3.254.39,99 Mbps,12697 kB/s
8.219.143.224,443,8.222.220.238,SG,Singapore,隧道,196 ms,58 Mbps,7426 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,148 ms,125 Mbps,16076 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,172 ms,29 Mbps,3751 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,167 ms,107 Mbps,13721 kB/s
129.154.197.62,443,2607:a400:a:6c:0:1977:d22e:d5e5,US,Los Angeles,隧道,183 ms,96 Mbps,12288 kB/s
8.219.82.140,443,47.236.58.234,SG,Singapore,隧道,193 ms,82 Mbps,10547 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,182 ms,2 Mbps,376 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,151 ms,129 Mbps,16588 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,178 ms,3 Mbps,484 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,193 ms,45 Mbps,5820 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,166 ms,150 Mbps,19251 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,183 ms,148 Mbps,18944 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,185 ms,42 Mbps,5473 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,88 ms,44 Mbps,5684 kB/s
146.56.169.208,443,2607:a400:a:16b:0:e682:e4f0:75d7,US,Los Angeles,隧道,166 ms,140 Mbps,18022 kB/s
130.162.136.170,443,2607:a400:a:6b:0:33d2:4f46:62f3,US,Los Angeles,隧道,172 ms,135 Mbps,17305 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,168 ms,124 Mbps,15974 kB/s
8.219.48.207,443,8.219.142.198,SG,Singapore,隧道,184 ms,93 Mbps,11980 kB/s
146.56.159.219,443,2607:a400:a:16b:0:4a8c:a3e6:c123,US,Los Angeles,隧道,184 ms,96 Mbps,12390 kB/s
141.147.68.241,443,2606:f240:f00:6acf:0:50c1:9eb0:9f41,US,Frankfurt,隧道,168 ms,120 Mbps,15462 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,132 ms,171 Mbps,21913 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,172 ms,47 Mbps,6106 kB/s
8.219.143.157,443,47.245.84.175,SG,Singapore,隧道,183 ms,61 Mbps,7927 kB/s
141.147.154.214,443,141.147.154.214,JP,Osaka,中转,201 ms,36 Mbps,4687 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,158 ms,35 Mbps,4583 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,138 ms,135 Mbps,17305 kB/s
146.56.190.81,443,107.151.176.166,US,Los Angeles,隧道,277 ms,101 Mbps,13004 kB/s
168.138.149.17,443,168.138.149.17,BR,S
