中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,21 ms,73 Mbps,9352 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,254 Mbps,32563 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,31 ms,611 Mbps,78233 kB/s
47.253.100.59,443,47.253.100.59,US,Ashburn,中转,7 ms,484 Mbps,62054 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,35 ms,522 Mbps,66867 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,66 ms,425 Mbps,54476 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,6 ms,34 Mbps,4360 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,80 ms,7 Mbps,926 kB/s
129.146.7.98,443,2a09:bac5:60ee:1846::26b:7c,US,Los Angeles,隧道,78 ms,72 Mbps,9300 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,264 Mbps,33792 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,73 ms,329 Mbps,42188 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,64 ms,46 Mbps,5949 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,21 ms,59 Mbps,7669 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,298 Mbps,38195 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,106 ms,244 Mbps,31232 kB/s
141.144.195.117,443,2606:f240:f00:83a7:0:f193:f420:12c4,US,Frankfurt,隧道,101 ms,216 Mbps,27750 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,99 ms,49 Mbps,6273 kB/s
143.47.188.53,443,2a0b:21c0:100a:1b3:0:da1f:ad9d:4daf,DE,Frankfurt,隧道,91 ms,230 Mbps,29491 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,77 ms,153 Mbps,19660 kB/s
192.9.138.241,443,192.9.138.241,,San Jose,中转,0 ms,268 Mbps,34304 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,103 ms,240 Mbps,30720 kB/s
144.24.178.230,443,98.98.166.202,US,Frankfurt,隧道,112 ms,236 Mbps,30208 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,210 Mbps,26931 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,95 ms,333 Mbps,42700 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,202 Mbps,25907 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,77 ms,425 Mbps,54476 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,103 ms,200 Mbps,25600 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,96 ms,131 Mbps,16793 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,88 ms,229 Mbps,29388 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,42 ms,585 Mbps,74956 kB/s
141.147.29.24,443,2a0b:21c0:1007:c8:0:a708:b48:adb4,DE,Frankfurt,隧道,96 ms,216 Mbps,27750 kB/s
