中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,1848 Mbps,236544 kB/s
192.9.154.127,443,192.9.154.127,US,San Jose,中转,8 ms,794 Mbps,101683 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,11 ms,690 Mbps,88371 kB/s
132.226.31.178,443,2a09:bac5:60eb:78::c:36a,US,Los Angeles,隧道,41 ms,45 Mbps,5768 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,89 Mbps,11468 kB/s
35.230.79.26,443,34.82.74.154,US,Seattle,隧道,51 ms,904 Mbps,115712 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,69 ms,330 Mbps,42291 kB/s
35.197.23.75,443,34.82.74.154,US,Seattle,隧道,31 ms,928 Mbps,118784 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,34 ms,808 Mbps,103424 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,76 ms,416 Mbps,53248 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,69 ms,337 Mbps,43212 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,33 ms,313 Mbps,40140 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,696 Mbps,89088 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,116 ms,221 Mbps,28364 kB/s
47.253.100.59,443,47.253.100.59,US,Ashburn,中转,81 ms,216 Mbps,27750 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,68 ms,105 Mbps,13516 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,78 ms,5 Mbps,702 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,163 ms,125 Mbps,16076 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,166 ms,117 Mbps,15052 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,171 ms,3 Mbps,407 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,158 ms,39 Mbps,5024 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,170 ms,83 Mbps,10649 kB/s
8.219.165.203,443,8.222.220.238,SG,Singapore,隧道,174 ms,63 Mbps,8175 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,167 ms,146 Mbps,18739 kB/s
141.147.111.31,443,2a0b:21c0:1007:1ca:0:75bb:bd5c:574c,DE,Frankfurt,隧道,195 ms,124 Mbps,15872 kB/s
47.253.206.29,443,47.253.206.29,US,Ashburn,中转,103 ms,8 Mbps,1101 kB/s
8.219.98.40,443,8.222.207.55,SG,Singapore,隧道,185 ms,100 Mbps,12800 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,150 ms,45 Mbps,5820 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,145 ms,211 Mbps,27033 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,63 ms,56 Mbps,7222 kB/s
152.67.153.60,443,2a0b:21c0:100a:1f9:0:ee18:f8c7:e3bd,DE,Frankfurt,隧道,171 ms,78 Mbps,10035 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,197 ms,41 Mbps,5322 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,133 ms,43 Mbps,5620 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,174 ms,105 Mbps,13516 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,156 ms,12 Mbps,1630 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,173 ms,35 Mbps,4515 kB/s
141.147.116.232,443,2a0b:21c0:1007:1c8:0:81df:1a26:fc21,DE,Frankfurt,隧道,192 ms,96 Mbps,12390 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,167 ms,114 Mbps,14643 kB/s
129.159.248.115,443,98.98.156.14,DE,Frankfurt,隧道,175 ms,111 Mbps,14233 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,59 ms,378 Mbps,48435 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,168 ms,124 Mbps,15872 kB/s
141.147.21.113,443,2606:f240:f00:5a42:0:a24:b9f7:d9be,US,Frankfurt,隧道,182 ms,127 Mbps,16281 kB/s
8.212.48.236,443,47.76.21.97,HK,Hong Kong,隧道,191 ms,110 Mbps,14131 kB/s
149.129.8.215,443,47.88.55.210,,colo.txt:San Jose,隧道,0 ms,3 Mbps,467 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,165 ms,44 Mbps,5697 kB/s
64.110.67.228,443,2602:ffe4:407:21d9:0:d84b:dc24:74f3,SG,Singapore,隧道,222 ms,71 Mbps,9102 kB/s
8.222.133.159,443,47.236.1.53,SG,Singapore,隧道,180 ms,89 Mbps,11468 kB/s
8.219.6.34,443,8.219.96.61,SG,Singapore,隧道,226 ms,96 Mbps,12390 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,159 ms,28 Mbps,3613 kB/s
8.219.211.57,443,8.222.222.65,SG,Singapore,隧道,195 ms,98 Mbps,12595 kB/s
138.2.191.243,443,2a0b:21c0:1007:cb:0:2d3f:3f25:af80,DE,Frankfurt,隧道,185 ms,106 Mbps,13619 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,251 ms,60 Mbps,7775 kB/s
47.245.87.240,443,8.222.236.107,SG,Singapore,隧道,170 ms,44 Mbps,5739 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,179 ms,85 Mbps,10956 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,176 ms,111 Mbps,14233 kB/s
47.57.14.118,443,47.88.1.156,US,San Jose,隧道,194 ms,0 Mbps,66 kB/s
141.147.78.234,443,2a0b:21c0:100a:1b1:0:e99e:8990:3875,DE,Frankfurt,隧道,182 ms,70 Mbps,9000 kB/s
8.222.227.152,443,47.245.84.175,SG,Singapore,隧道,219 ms,82 Mbps,10547 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,160 ms,37 Mbps,4790 kB/s
193.123.254.17,443,2602:ffe4:407:20da:0:a975:9926:e145,SG,Singapore,隧道,235 ms,70 Mbps,8983 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,190 ms,95 Mbps,12185 kB/s
8.213.217.254,443,8.213.217.254,TH,Singapore,中转,243 ms,73 Mbps,9438 kB/s
8.219.201.229,443,8.222.222.65,SG,Singapore,隧道,214 ms,99 Mbps,12697 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,153 ms,150 Mbps,19251 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,139 ms,41 Mbps,5314 kB/s
130.162.189.173,443,2a0b:21c0:100a:1b4:0:cd1b:bf39:d737,DE,Frankfurt,隧道,180 ms,79 Mbps,10137 kB/s
141.144.193.115,443,2a0b:21c0:100a:1b7:0:5b5a:f395:2992,DE,Frankfurt,隧道,164 ms,112 Mbps,14438 kB/s
8.219.5.115,443,8.219.142.198,SG,Singapore,隧道,189 ms,97 Mbps,12492 kB/s
8.219.94.150,443,8.222.222.65,SG,Singapore,隧道,182 ms,100 Mbps,12902 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,179 ms,19 Mbps,2482 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,231 ms,24 Mbps,3100 kB/s
47.74.42.114,443,47.74.42.114,JP,Tokyo,中转,145 ms,14 Mbps,1863 kB/s
8.219.165.124,443,47.245.125.52,SG,Singapore,隧道,218 ms,98 Mbps,12595 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,206 ms,39 Mbps,5112 kB/s
8.219.132.64,443,8.219.116.219,SG,Singapore,隧道,219 ms,83 Mbps,10649 kB/s
8.212.44.95,443,47.76.21.99,HK,Hong Kong,隧道,196 ms,102 Mbps,13107 kB/s
158.101.151.41,443,158.101.151.41,JP,Tokyo,中转,216 ms,21 Mbps,2701 kB/s
8.222.236.208,443,8.222.236.107,SG,Singapore,隧道,226 ms,92 Mbps,11776 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,217 ms,41 Mbps,5326 kB/s
8.219.137.59,443,47.245.84.175,SG,Singapore,隧道,194 ms,89 Mbps,11468 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,183 ms,89 Mbps,11468 kB/s
138.2.146.111,443,2a0b:21c0:1007:1c8:0:5497:e74d:fabe,DE,Frankfurt,隧道,184 ms,95 Mbps,12185 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,178 ms,42 Mbps,5458 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,233 ms,2 Mbps,316 kB/s
129.154.201.235,443,2602:ffe4:407:21d9:0:8897:6220:6074,SG,Singapore,隧道,229 ms,92 Mbps,11776 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,213 ms,120 Mbps,15360 kB/s
8.222.164.214,443,47.245.84.175,SG,Singapore,隧道,224 ms,103 Mbps,13209 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,56 ms,65 Mbps,8379 kB/s
193.123.81.105,443,193.123.81.105,AE,Marseille,中转,282 ms,30 Mbps,3870 kB/s
8.222.230.125,443,47.236.1.53,SG,Singapore,隧道,197 ms,89 Mbps,11468 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,99 ms,8 Mbps,1049 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,147 ms,30 Mbps,3925 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,108 ms,45 Mbps,5874 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,168 ms,36 Mbps,4652 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,73 ms,7 Mbps,1007 kB/s
8.219.201.19,443,8.222.236.107,SG,Singapore,隧道,211 ms,70 Mbps,8985 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,32 ms,32 Mbps,4125 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,5 ms,87 Mbps,11161 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,215 ms,66 Mbps,8509 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,27 ms,0 Mbps,23 kB/s
150.230.97.177,443,2602:ffe4:407:21d9:0:eaf8:c46b:36ed,SG,Singapore,隧道,232 ms,105 Mbps,13516 kB/s
8.222.219.146,443,47.236.1.53,SG,Singapore,隧道,204 ms,64 Mbps,8248 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,97 ms,282 Mbps,36147 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,198 ms,80 Mbps,10240 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,51 ms,78 Mbps,10035 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,76 ms,50 Mbps,6401 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,95 ms,211 Mbps,27033 kB/s
152.70.182.177,443,2a0b:21c0:100a:1b5:0:6987:ae46:8c11,DE,Frankfurt,隧道,192 ms,84 Mbps,10752 kB/s
8.222.205.213,443,8.219.142.198,SG,Singapore,隧道,243 ms,96 Mbps,12390 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,198 ms,37 Mbps,4748 kB/s
144.22.252.124,443,144.22.252.124,BR,S
