中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,587 Mbps,75161 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,93 ms,45 Mbps,5809 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,15 ms,140 Mbps,17920 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,98 ms,172 Mbps,22118 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,22 ms,651 Mbps,83353 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,91 ms,162 Mbps,20787 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,20 ms,780 Mbps,99840 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,228 Mbps,29184 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,81 ms,372 Mbps,47616 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,28 ms,108 Mbps,13926 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,86 ms,380 Mbps,48742 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,88 ms,365 Mbps,46796 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,77 ms,349 Mbps,44748 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,14 ms,40 Mbps,5148 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,90 ms,345 Mbps,44236 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,84 ms,264 Mbps,33792 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,296 Mbps,37888 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,118 ms,49 Mbps,6350 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,68 ms,51 Mbps,6542 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,221 Mbps,28364 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,204 Mbps,26214 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,104 ms,16 Mbps,2156 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,95 ms,265 Mbps,33996 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,140 ms,150 Mbps,19251 kB/s
