中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,399 Mbps,51097 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,472 Mbps,60518 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,68 ms,332 Mbps,42496 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,64 ms,384 Mbps,49152 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,67 ms,251 Mbps,32153 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,89 ms,46 Mbps,5913 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,30 ms,2 Mbps,275 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,408 Mbps,52326 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,68 ms,357 Mbps,45772 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,283 Mbps,36249 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,75 ms,351 Mbps,44953 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,263 Mbps,33689 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,314 Mbps,40243 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,43 Mbps,5520 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,43 Mbps,5614 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,44 Mbps,5640 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,162 ms,30 Mbps,3878 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,130 Mbps,16691 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,40 Mbps,5121 kB/s
168.138.212.80,443,168.138.212.80,JP,Hong Kong,中转,161 ms,39 Mbps,5082 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,196 ms,4 Mbps,542 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,208 ms,28 Mbps,3621 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,222 ms,33 Mbps,4349 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,245 ms,4 Mbps,532 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,200 ms,75 Mbps,9676 kB/s
