中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,3 ms,840 Mbps,107520 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,816 Mbps,104448 kB/s
129.146.7.98,443,2a09:bac5:60ec:1846::26b:b4,US,Los Angeles,隧道,66 ms,86 Mbps,11059 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,6 ms,1672 Mbps,214016 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,8 ms,1776 Mbps,227328 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,82 ms,440 Mbps,56422 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,84 ms,381 Mbps,48844 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,51 Mbps,6534 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,100 ms,48 Mbps,6216 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,288 Mbps,36966 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,13 ms,84 Mbps,10854 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,83 ms,362 Mbps,46387 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,9 ms,89 Mbps,11468 kB/s
35.197.23.75,443,35.212.254.121,US,Seattle,隧道,71 ms,370 Mbps,47411 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,88 ms,10 Mbps,1282 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,224 Mbps,28774 kB/s
35.230.79.26,443,35.212.254.121,US,Seattle,隧道,71 ms,346 Mbps,44339 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,89 ms,40 Mbps,5231 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,363 Mbps,46489 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,98 ms,42 Mbps,5424 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,100 ms,305 Mbps,39116 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,264 Mbps,33792 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,80 ms,230 Mbps,29491 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,211 Mbps,27033 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,76 ms,363 Mbps,46489 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,97 ms,248 Mbps,31744 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,45 Mbps,5837 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,252 Mbps,32256 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,102 ms,47 Mbps,6062 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,177 ms,42 Mbps,5382 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,44 Mbps,5692 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,123 Mbps,15769 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,165 ms,152 Mbps,19558 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,6 Mbps,847 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,220 ms,19 Mbps,2489 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,208 ms,65 Mbps,8347 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,220 ms,37 Mbps,4806 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:86,KR,Seoul,隧道,231 ms,37 Mbps,4851 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,208 ms,114 Mbps,14643 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,198 ms,84 Mbps,10854 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,230 ms,35 Mbps,4599 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,243 ms,2 Mbps,288 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,257 ms,37 Mbps,4809 kB/s
146.56.171.110,443,2602:ffe4:407:20d9:0:78d6:e359:2d9d,SG,Singapore,隧道,313 ms,54 Mbps,6999 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,239 ms,50 Mbps,6502 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,242 ms,3 Mbps,407 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,211 ms,0 Mbps,28 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,225 ms,0 Mbps,93 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,206 ms,33 Mbps,4287 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,326 ms,0 Mbps,12 kB/s
