中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,130 Mbps,16691 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,58 ms,496 Mbps,63590 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,63 ms,356 Mbps,45670 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,414 Mbps,53043 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,15 ms,824 Mbps,105472 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,51 ms,396 Mbps,50790 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,20 ms,72 Mbps,9251 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,44 ms,14 Mbps,1871 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,114 ms,276 Mbps,35328 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,50 ms,505 Mbps,64716 kB/s
23.94.43.51,443,23.94.43.51,US,Vancouver,中转,75 ms,315 Mbps,40345 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,56 ms,361 Mbps,46284 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,38 ms,1 Mbps,136 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,66 ms,436 Mbps,55808 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,73 ms,307 Mbps,39321 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,53 ms,482 Mbps,61747 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,118 ms,44 Mbps,5743 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,119 ms,25 Mbps,3208 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,116 ms,183 Mbps,23449 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,111 ms,42 Mbps,5419 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,154 ms,136 Mbps,17408 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,120 ms,220 Mbps,28262 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,135 ms,45 Mbps,5794 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,110 ms,45 Mbps,5772 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,130 ms,183 Mbps,23449 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,114 ms,185 Mbps,23756 kB/s
141.148.243.80,443,98.98.166.58,US,Frankfurt,隧道,126 ms,186 Mbps,23859 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,148 ms,156 Mbps,19968 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,174 ms,112 Mbps,14438 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,133 ms,44 Mbps,5666 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,214 ms,35 Mbps,4509 kB/s
193.123.164.128,443,2607:a400:a:6b:0:1f95:ebb0:6bae,US,Los Angeles,隧道,151 ms,123 Mbps,15769 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,157 ms,131 Mbps,16793 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,120 ms,17 Mbps,2188 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,117 ms,47 Mbps,6077 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,117 ms,33 Mbps,4283 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,216 ms,81 Mbps,10444 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,222 ms,2 Mbps,304 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,191 ms,85 Mbps,10956 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,216 ms,75 Mbps,9605 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,207 ms,32 Mbps,4105 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,206 ms,35 Mbps,4561 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,185 ms,104 Mbps,13414 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,161 ms,44 Mbps,5677 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,207 ms,3 Mbps,502 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,221 ms,81 Mbps,10444 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,203 ms,28 Mbps,3676 kB/s
130.162.144.191,443,2a09:bac1:3f40::299:6d,KR,Seoul,隧道,216 ms,32 Mbps,4174 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,31 Mbps,4082 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,212 ms,11 Mbps,1446 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,228 ms,24 Mbps,3117 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,216 ms,0 Mbps,24 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,208 ms,0 Mbps,100 kB/s
