中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,333 Mbps,42700 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,60 ms,380 Mbps,48640 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,22 ms,654 Mbps,83763 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,409 Mbps,52428 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,56 ms,608 Mbps,77926 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,23 ms,872 Mbps,111616 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,25 ms,1632 Mbps,208896 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,180 Mbps,23142 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,24 ms,17 Mbps,2230 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,341 Mbps,43724 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,139 ms,133 Mbps,17100 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,23 ms,64 Mbps,8206 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,57 ms,2024 Mbps,259072 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,55 ms,696 Mbps,89190 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,53 ms,50 Mbps,6468 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,25 ms,848 Mbps,108544 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,57 ms,341 Mbps,43724 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,42 ms,1592 Mbps,203776 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,38 ms,63 Mbps,8136 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,68 ms,1080 Mbps,138240 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,31 ms,864 Mbps,110592 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,79 ms,48 Mbps,6264 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,72 ms,141 Mbps,18124 kB/s
146.56.161.138,443,146.56.161.138,KR,Seoul,中转,133 ms,139 Mbps,17817 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,69 ms,29 Mbps,3740 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,72 ms,46 Mbps,5921 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,131 ms,44 Mbps,5699 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,113 ms,72 Mbps,9236 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,38 ms,59 Mbps,7564 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,203 ms,116 Mbps,14848 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,182 ms,498 Mbps,63795 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,14 ms,1616 Mbps,206848 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,26 ms,84 Mbps,10752 kB/s
152.70.88.98,443,2a09:bac5:4754:1482::20b:96,KR,Seoul,隧道,132 ms,42 Mbps,5499 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,146 ms,112 Mbps,14336 kB/s
130.61.23.77,443,130.61.23.77,100 Mbps,12902 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
132.226.7.222,443,132.226.7.222,JP,Tokyo,中转,161 ms,99 Mbps,12697 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,159 ms,112 Mbps,14438 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,181 ms,83 Mbps,10649 kB/s
130.162.53.148,443,2606:f240:f00:dd8d:0:846c:1245:6086,US,Frankfurt,隧道,162 ms,104 Mbps,13414 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,133 ms,32 Mbps,4213 kB/s
144.21.53.157,443,2603:c020:c005:8f7e:e75d:1445:1607:a7f3,GB,London,隧道,142 ms,89 Mbps,11468 kB/s
138.2.166.143,443,2a0b:21c0:1007:1ca:0:b14:8067:c419,DE,Frankfurt,隧道,161 ms,98 Mbps,12595 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,166 ms,100 Mbps,12902 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,242 ms,41 Mbps,5300 kB/s
43.131.49.250,443,43.131.49.250,DE,Amsterdam,中转,159 ms,92 Mbps,11878 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,124 ms,48 Mbps,6177 kB/s
132.145.252.158,443,2a0b:21c0:1007:c7:0:b4d8:33b0:3cb6,DE,Frankfurt,隧道,163 ms,115 Mbps,14745 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,130 ms,38 Mbps,4967 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,169 ms,36 Mbps,4684 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,133 ms,134 Mbps,17203 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,157 ms,0 Mbps,122 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,185 ms,2 Mbps,370 kB/s
193.123.190.238,443,2a0b:21c0:1007:1cb:0:24fd:1542:bc02,DE,Frankfurt,隧道,157 ms,100 Mbps,12902 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,154 ms,2 Mbps,348 kB/s
158.178.238.224,443,140.245.118.240,SG,Singapore,隧道,168 ms,100 Mbps,12902 kB/s
152.70.50.4,443,2a0b:21c0:1007:c9:0:60d6:d801:785d,DE,Frankfurt,隧道,157 ms,107 Mbps,13721 kB/s
168.138.209.31,443,2a09:bac5:442a:dc::16:1db,JP,Tokyo,隧道,152 ms,38 Mbps,4973 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,130 ms,132 Mbps,16998 kB/s
130.61.170.78,443,130.61.170.78,DE,Paris,中转,158 ms,67 Mbps,8577 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,179 ms,12 Mbps,1580 kB/s
152.69.222.9,443,152.69.222.9,SG,Singapore,中转,169 ms,33 Mbps,4237 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,40 Mbps,5172 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,146 ms,36 Mbps,4652 kB/s
140.238.23.148,443,2a09:bac1:3f00:90::299:53,KR,Seoul,隧道,133 ms,31 Mbps,4061 kB/s
131.186.57.111,443,131.186.57.111,JP,Tokyo,中转,197 ms,92 Mbps,11878 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,181 ms,74 Mbps,9535 kB/s
129.151.148.35,443,2a09:bac5:15:25a::3c:15,AE,Dubai,隧道,268 ms,15 Mbps,2046 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,131 ms,126 Mbps,16179 kB/s
152.70.232.151,443,152.70.232.151,KR,Seoul,中转,133 ms,21 Mbps,2778 kB/s
132.145.80.224,443,132.145.80.224,KR,Seoul,中转,130 ms,124 Mbps,15974 kB/s
146.56.153.6,443,146.56.153.6,KR,Seoul,中转,136 ms,28 Mbps,3614 kB/s
8.213.212.96,443,8.213.212.96,TH,Singapore,中转,204 ms,21 Mbps,2688 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,182 ms,33 Mbps,4313 kB/s
146.56.179.91,443,146.56.179.91,KR,Seoul,中转,133 ms,124 Mbps,15872 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,335 ms,98 Mbps,12595 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,225 ms,28 Mbps,3631 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,151 ms,33 Mbps,4268 kB/s
64.110.76.250,443,2602:ffe4:407:20da:0:585a:40e2:8122,SG,Singapore,隧道,189 ms,84 Mbps,10854 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,220 ms,68 Mbps,8762 kB/s
141.147.0.72,443,2a0b:21c0:1007:c7:0:e0d3:7f34:a0a6,DE,Frankfurt,隧道,243 ms,108 Mbps,13926 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,161 ms,4 Mbps,516 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,276 ms,0 Mbps,99 kB/s
193.123.81.105,443,193.123.81.105,AE,Marseille,中转,256 ms,23 Mbps,3028 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,229 ms,89 Mbps,11468 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,154 ms,127 Mbps,16281 kB/s
158.178.238.239,443,104.28.254.47,SG,Singapore,隧道,169 ms,33 Mbps,4293 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,252 ms,102 Mbps,13107 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,27 ms,1728 Mbps,221184 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,36 ms,2 Mbps,266 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,130 ms,140 Mbps,17920 kB/s
8.213.147.131,443,8.213.147.131,KR,Seoul,中转,203 ms,27 Mbps,3515 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,142 ms,42 Mbps,5485 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,41 ms,76 Mbps,9827 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,315 ms,132 Mbps,16998 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,158 ms,17 Mbps,2236 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,154 ms,40 Mbps,5125 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d0:c1,US,San Jose,隧道,53 ms,264 Mbps,33894 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,130 ms,41 Mbps,5340 kB/s
141.147.154.214,443,141.147.154.214,JP,Osaka,中转,153 ms,6 Mbps,785 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,149 ms,65 Mbps,8440 kB/s
129.159.130.38,443,129.159.130.38,IL,Paris,中转,191 ms,19 Mbps,2540 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,106 ms,0 Mbps,49 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,208 ms,143 Mbps,18329 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,96 ms,16 Mbps,2169 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,77 ms,79 Mbps,10137 kB/s
152.69.171.12,443,152.69.171.12,AU,Sydney,中转,141 ms,42 Mbps,5416 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,130 ms,136 Mbps,17408 kB/s
168.138.55.208,443,168.138.55.208,JP,Osaka,中转,157 ms,27 Mbps,3580 kB/s
138.2.112.251,443,128.14.104.155,SG,Singapore,隧道,183 ms,85 Mbps,10956 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,103 ms,87 Mbps,11161 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,45 ms,317 Mbps,40652 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,130 ms,40 Mbps,5243 kB/s
140.83.36.122,443,140.83.36.122,JP,Tokyo,中转,243 ms,96 Mbps,12288 kB/s
