中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,138 Mbps,17715 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,26 ms,68 Mbps,8810 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,9 ms,65 Mbps,8336 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,17 ms,864 Mbps,110592 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,216 Mbps,27750 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,760 Mbps,97382 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,7 ms,1320 Mbps,168960 kB/s
35.230.79.26,443,35.212.254.121,US,Seattle,隧道,77 ms,340 Mbps,43520 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,19 ms,1704 Mbps,218112 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,98 ms,331 Mbps,42393 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,243 Mbps,31129 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,45 Mbps,5821 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,364 Mbps,46694 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,263 Mbps,33689 kB/s
35.197.23.75,443,35.212.254.121,US,Seattle,隧道,74 ms,316 Mbps,40448 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,103 ms,49 Mbps,6362 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,266 Mbps,34099 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,84 ms,337 Mbps,43212 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,225 Mbps,28876 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,89 ms,46 Mbps,5977 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,106 ms,47 Mbps,6056 kB/s
193.123.37.219,443,2a0b:21c0:100a:1b3:0:3c70:56bc:ed13,DE,Frankfurt,隧道,108 ms,211 Mbps,27033 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,120 ms,88 Mbps,11264 kB/s
132.226.134.15,443,98.98.156.26,DE,Frankfurt,隧道,109 ms,220 Mbps,28262 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,45 Mbps,5852 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,124 Mbps,15872 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,105 ms,43 Mbps,5505 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,168 ms,137 Mbps,17612 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,35 Mbps,4565 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,212 ms,32 Mbps,4123 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,229 ms,2 Mbps,344 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,197 ms,35 Mbps,4514 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,189 ms,80 Mbps,10240 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,36 Mbps,4721 kB/s
130.162.144.191,443,2a09:bac5:4732:155::22:13b,KR,Seoul,隧道,219 ms,33 Mbps,4273 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,220 ms,67 Mbps,8649 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,251 ms,9 Mbps,1169 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,233 ms,29 Mbps,3839 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,241 ms,22 Mbps,2903 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,235 ms,65 Mbps,8363 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,237 ms,31 Mbps,4073 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,214 ms,36 Mbps,4660 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,244 ms,0 Mbps,109 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,237 ms,32 Mbps,4105 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,322 ms,0 Mbps,10 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,249 ms,2 Mbps,342 kB/s
