中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,795 Mbps,101785 kB/s
35.197.23.75,443,35.212.184.110,US,Seattle,隧道,48 ms,374 Mbps,47923 kB/s
35.230.79.26,443,35.212.184.110,US,Seattle,隧道,49 ms,457 Mbps,58572 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,48 ms,363 Mbps,46489 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,53 ms,280 Mbps,35942 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,56 ms,353 Mbps,45260 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,64 ms,345 Mbps,44236 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,61 ms,7 Mbps,937 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,433 Mbps,55500 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,247 Mbps,31641 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,117 ms,196 Mbps,25088 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,109 ms,49 Mbps,6293 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,192 Mbps,24576 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,152 ms,45 Mbps,5856 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,32 Mbps,4155 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,47 Mbps,6034 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,146 ms,139 Mbps,17817 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,39 Mbps,5024 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,203 ms,13 Mbps,1691 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,208 ms,38 Mbps,4951 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,233 ms,73 Mbps,9421 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,196 ms,74 Mbps,9560 kB/s
