中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,8 ms,416 Mbps,53248 kB/s
129.146.46.164,443,129.146.46.164,US,325 Mbps,41676 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,12 ms,464 Mbps,59494 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,56 ms,407 Mbps,52121 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,40 ms,618 Mbps,79155 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,15 ms,1384 Mbps,177152 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,40 ms,656 Mbps,84070 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,17 ms,540 Mbps,69222 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,45 ms,572 Mbps,73216 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,508 Mbps,65126 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,64 ms,6 Mbps,791 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,116 ms,237 Mbps,30412 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,121 ms,43 Mbps,5596 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,109 ms,45 Mbps,5846 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,125 ms,37 Mbps,4782 kB/s
158.101.130.149,443,158.101.129.206,JP,Tokyo,隧道,126 ms,183 Mbps,23449 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,147 ms,134 Mbps,17203 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,157 ms,128 Mbps,16384 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,137 ms,22 Mbps,2845 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,141 ms,156 Mbps,19968 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,162 ms,0 Mbps,97 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,159 ms,1 Mbps,198 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,189 ms,39 Mbps,5056 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,139 ms,48 Mbps,6218 kB/s
158.101.201.244,443,2606:f240:f00:eaf1:0:9e7b:229b:5774,US,Denver,隧道,139 ms,132 Mbps,16896 kB/s
