中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,20 ms,1240 Mbps,158720 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,44 ms,592 Mbps,75776 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,17 ms,46 Mbps,5910 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,58 ms,304 Mbps,38912 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,67 ms,327 Mbps,41881 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,18 ms,26 Mbps,3414 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,35 ms,43 Mbps,5542 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,40 ms,615 Mbps,78745 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,21 ms,455 Mbps,58265 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,27 ms,297 Mbps,38092 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,58 ms,362 Mbps,46387 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,32 ms,1000 Mbps,128000 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,18 ms,0 Mbps,86 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,65 ms,360 Mbps,46182 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,51 ms,190 Mbps,24371 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,161 ms,37 Mbps,4840 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,69 ms,50 Mbps,6462 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,151 ms,148 Mbps,19046 kB/s
47.88.24.237,443,47.88.24.237,US,San Jose,中转,23 ms,10 Mbps,1336 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,78 ms,5 Mbps,689 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,133 ms,144 Mbps,18432 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,52 ms,628 Mbps,80384 kB/s
