中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,5 Mbps,729 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,668 Mbps,85504 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,397 Mbps,50892 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,69 ms,314 Mbps,40243 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,69 ms,318 Mbps,40755 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,311 Mbps,39833 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,59 ms,332 Mbps,42598 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,378 Mbps,48435 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,68 ms,376 Mbps,48230 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,70 ms,380 Mbps,48742 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,247 Mbps,31641 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,71 ms,28 Mbps,3651 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,304 Mbps,38912 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,108 ms,49 Mbps,6303 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,246 Mbps,31539 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,45 Mbps,5849 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,123 Mbps,15769 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,164 ms,42 Mbps,5499 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,43 Mbps,5599 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,177 ms,40 Mbps,5169 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,216 ms,37 Mbps,4756 kB/s
144.24.85.97,443,2602:ffe4:407:20da:0:ccfd:daf6:15ea,SG,Singapore,隧道,276 ms,34 Mbps,4393 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,265 ms,4 Mbps,527 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,214 ms,88 Mbps,11366 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,257 ms,6 Mbps,827 kB/s
