中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,824 Mbps,105472 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,898 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,15 ms,42 Mbps,5413 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,405 Mbps,51916 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,71 ms,456 Mbps,58368 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,417 Mbps,53452 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,55 ms,468 Mbps,59904 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,52 ms,392 Mbps,50278 kB/s
34.82.76.253,443,35.185.231.63,US,Seattle,隧道,51 ms,488 Mbps,62464 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,187 Mbps,23961 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,99 ms,43 Mbps,5588 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,122 ms,211 Mbps,27033 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,155 ms,135 Mbps,17305 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,112 ms,34 Mbps,4430 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,106 ms,31 Mbps,3986 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,177 Mbps,22732 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,152 ms,39 Mbps,5107 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,156 ms,132 Mbps,16896 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,154 ms,48 Mbps,6241 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,155 ms,47 Mbps,6113 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,189 ms,41 Mbps,5262 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,195 ms,38 Mbps,4981 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,200 ms,2 Mbps,274 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,245 ms,36 Mbps,4658 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,245 ms,35 Mbps,4563 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,202 ms,78 Mbps,10035 kB/s
