中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.16.219,443,129.146.16.219,US,San Jose,中转,24 ms,57 Mbps,7323 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,6 ms,775 Mbps,99225 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,1 ms,553 Mbps,70860 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,195 Mbps,24985 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,1744 Mbps,223232 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,28 ms,944 Mbps,120832 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,8 ms,282 Mbps,36147 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,36 ms,318 Mbps,40755 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,78 ms,380 Mbps,48640 kB/s
35.230.79.26,443,35.212.201.5,US,Seattle,隧道,23 ms,968 Mbps,123904 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,28 ms,614 Mbps,78643 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,4 ms,904 Mbps,115712 kB/s
35.197.23.75,443,35.212.201.5,US,Seattle,隧道,30 ms,968 Mbps,123904 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,74 ms,316 Mbps,40448 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,2 ms,1320 Mbps,168960 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,142 ms,155 Mbps,19865 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,160 ms,92 Mbps,11878 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,79 ms,385 Mbps,49356 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,74 ms,42 Mbps,5475 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,87 ms,45 Mbps,5882 kB/s
158.178.147.110,443,2a0b:21c0:100a:1b1:0:d444:be53:d16b,DE,Frankfurt,隧道,161 ms,120 Mbps,15462 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,157 ms,126 Mbps,16179 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,152 Mbps,19558 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,171 ms,3 Mbps,421 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,157 ms,131 Mbps,16793 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,161 ms,47 Mbps,6132 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,179 ms,122 Mbps,15667 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,154 ms,47 Mbps,6089 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,157 ms,24 Mbps,3164 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,168 ms,157 Mbps,20172 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,115 ms,180 Mbps,23142 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,149 ms,47 Mbps,6046 kB/s
