中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Columbus,中转,22 ms,552 Mbps,70656 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,87 ms,408 Mbps,52224 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,552 Mbps,70656 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26a:26,US,Los Angeles,隧道,70 ms,83 Mbps,10649 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,26 ms,690 Mbps,88371 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,89 ms,221 Mbps,28364 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,77 ms,406 Mbps,52019 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,72 ms,298 Mbps,38195 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,213 Mbps,27340 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,93 ms,267 Mbps,34201 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,92 ms,363 Mbps,46489 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,90 ms,254 Mbps,32563 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,95 ms,341 Mbps,43724 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,105 ms,204 Mbps,26112 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,84 ms,410 Mbps,52531 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,29 Mbps,3713 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,103 ms,121 Mbps,15564 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,41 Mbps,5350 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,0 Mbps,68 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,72 ms,105 Mbps,13516 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,33 ms,59 Mbps,7593 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,92 ms,155 Mbps,19865 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,115 ms,309 Mbps,39628 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,43 ms,467 Mbps,59801 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,84 ms,43 Mbps,5539 kB/s
129.151.244.9,443,129.151.244.9,FR,Paris,中转,130 ms,245 Mbps,31436 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,73 ms,360 Mbps,46080 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,95 ms,267 Mbps,34201 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,95 ms,244 Mbps,31232 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,136 ms,49 Mbps,6321 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,184 Mbps,23552 kB/s
129.153.126.67,443,129.153.126.67,US,Los Angeles,中转,64 ms,44 Mbps,5661 kB/s
143.47.178.70,443,98.98.156.26,AE,Frankfurt,隧道,133 ms,125 Mbps,16076 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,127 ms,206 Mbps,26419 kB/s
144.21.60.108,443,2606:f240:f00:5a42:0:1d3:a306:aa9b,US,Frankfurt,隧道,110 ms,226 Mbps,28979 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,28 ms,800 Mbps,102400 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,119 ms,64 Mbps,8256 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,233 ms,1 Mbps,183 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,130 ms,0 Mbps,66 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,118 ms,32 Mbps,4200 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,188 ms,112 Mbps,14336 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,227 ms,2 Mbps,273 kB/s
152.70.249.67,443,2603:c022:8002:8700:556:6ae2:e4b0:4241,KR,Seoul,隧道,213 ms,68 Mbps,8713 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,223 ms,21 Mbps,2797 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,130 ms,150 Mbps,19251 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,192 ms,104 Mbps,13312 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,261 ms,94 Mbps,12083 kB/s
