中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,74 ms,260 Mbps,33280 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,13 ms,146 Mbps,18739 kB/s
3.144.191.4,443,3.144.191.4,US,Toronto,中转,27 ms,760 Mbps,97280 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,44 ms,566 Mbps,72499 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,88 ms,519 Mbps,66457 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,77 ms,386 Mbps,49459 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,315 Mbps,40345 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,49 Mbps,6359 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,63 ms,1 Mbps,252 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,106 ms,393 Mbps,50380 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,240 Mbps,30822 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,79 ms,429 Mbps,54988 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,23 ms,469 Mbps,60108 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,97 ms,227 Mbps,29081 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,283 Mbps,36249 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,100 ms,236 Mbps,30310 kB/s
144.21.42.254,443,2a0b:21c0:1007:1c8:0:49ed:6046:600c,DE,Frankfurt,隧道,111 ms,212 Mbps,27136 kB/s
141.148.232.187,443,2606:f240:f00:6acf:0:5d4b:a64c:2922,US,Frankfurt,隧道,95 ms,204 Mbps,26112 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,105 ms,252 Mbps,32256 kB/s
132.226.31.178,443,2a09:bac5:60e9:1173::1bd:119,US,Los Angeles,隧道,78 ms,43 Mbps,5606 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,91 ms,396 Mbps,50688 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,86 ms,246 Mbps,31539 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,89 ms,388 Mbps,49766 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,96 ms,460 Mbps,58982 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,110 ms,46 Mbps,6005 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,94 ms,207 Mbps,26521 kB/s
152.67.153.4,443,2a0b:21c0:1007:c9:0:eafd:8d2e:1149,DE,Frankfurt,隧道,100 ms,107 Mbps,13721 kB/s
129.159.26.154,443,2a0b:21c0:1007:1cb:0:a90:bc8d:ade4,DE,Frankfurt,隧道,91 ms,120 Mbps,15360 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,96 ms,207 Mbps,26521 kB/s
141.148.241.207,443,2a0b:21c0:100a:1b5:0:3be3:27dc:b666,DE,Frankfurt,隧道,103 ms,107 Mbps,13721 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,113 ms,201 Mbps,25804 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,84 ms,46 Mbps,5951 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,90 ms,19 Mbps,2529 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,98 ms,44 Mbps,5737 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,247 Mbps,31641 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,73 ms,322 Mbps,41267 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,78 ms,155 Mbps,19865 kB/s
