中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,30 ms,561 Mbps,71884 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,47 ms,246 Mbps,31539 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,27 ms,766 Mbps,98099 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,40 ms,512 Mbps,65536 kB/s
129.146.7.98,443,2a09:bac5:60ed:78::c:39c,US,Los Angeles,隧道,52 ms,76 Mbps,9744 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,49 ms,444 Mbps,56934 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,48 ms,490 Mbps,62771 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,63 ms,331 Mbps,42393 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,30 ms,1 Mbps,243 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,51 ms,398 Mbps,50995 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,29 ms,722 Mbps,92467 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,48 ms,501 Mbps,64204 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,62 ms,50 Mbps,6413 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,125 ms,146 Mbps,18739 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,121 ms,39 Mbps,5053 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,139 ms,155 Mbps,19865 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,118 ms,42 Mbps,5497 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,120 ms,156 Mbps,20070 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,132 ms,180 Mbps,23142 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,139 ms,39 Mbps,4994 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,134 ms,1 Mbps,218 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,195 Mbps,24985 kB/s
143.47.252.60,443,2a0b:21c0:1007:c7:0:a7c2:89bf:1f13,DE,Frankfurt,隧道,154 ms,101 Mbps,13004 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,135 ms,48 Mbps,6260 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,160 ms,116 Mbps,14950 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,46 Mbps,5903 kB/s
130.162.129.97,443,130.162.140.114,KR,Seoul,隧道,170 ms,104 Mbps,13312 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,186 ms,0 Mbps,1 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,188 ms,36 Mbps,4716 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,198 ms,34 Mbps,4472 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,210 ms,16 Mbps,2103 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:9aca:acc0:c40f,SG,Singapore,隧道,225 ms,68 Mbps,8814 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,203 ms,3 Mbps,424 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,186 ms,0 Mbps,84 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,149 ms,0 Mbps,36 kB/s
