中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,448 Mbps,57344 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,26 ms,1 Mbps,242 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,49 ms,388 Mbps,49664 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,49 ms,396 Mbps,50688 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,42 ms,498 Mbps,63795 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,40 ms,541 Mbps,69324 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,54 ms,509 Mbps,65228 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,48 ms,252 Mbps,32358 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,59 ms,487 Mbps,62361 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,49 ms,328 Mbps,41984 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,162 Mbps,20787 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,122 ms,158 Mbps,20275 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,131 ms,42 Mbps,5486 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,119 ms,164 Mbps,20992 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,137 ms,144 Mbps,18534 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,124 ms,39 Mbps,5039 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,143 ms,36 Mbps,4729 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,149 ms,45 Mbps,5770 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,146 ms,148 Mbps,18944 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,174 ms,43 Mbps,5601 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,222 ms,0 Mbps,88 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,176 ms,94 Mbps,12083 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,1179 ms,2 Mbps,355 kB/s
