中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,239 Mbps,30617 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,97 ms,50 Mbps,6414 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,312 Mbps,39936 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,95 ms,360 Mbps,46182 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,5 ms,888 Mbps,113664 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,193 ms,112 Mbps,14438 kB/s
35.230.79.26,443,35.212.161.210,US,Seattle,隧道,71 ms,354 Mbps,45363 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,32 ms,733 Mbps,93900 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,8 ms,67 Mbps,8696 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,11 ms,61 Mbps,7931 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,438 Mbps,56115 kB/s
35.197.23.75,443,35.212.161.210,US,Seattle,隧道,94 ms,364 Mbps,46592 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,108 ms,3 Mbps,389 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,95 ms,233 Mbps,29900 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,20 ms,4 Mbps,611 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,83 ms,299 Mbps,38297 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,102 ms,266 Mbps,34099 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,71 ms,46 Mbps,5917 kB/s
141.148.224.54,443,2a0b:21c0:1007:cb:0:d7de:baca:b573,DE,Frankfurt,隧道,137 ms,236 Mbps,30208 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,120 ms,46 Mbps,5915 kB/s
141.147.49.215,443,2a0b:21c0:100a:1b3:0:c942:68bb:1c25,DE,Frankfurt,隧道,136 ms,264 Mbps,33792 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,117 ms,349 Mbps,44748 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,113 ms,247 Mbps,31641 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,159 ms,122 Mbps,15667 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,118 ms,224 Mbps,28672 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,65 ms,335 Mbps,42905 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,116 ms,168 Mbps,21606 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,164 ms,113 Mbps,14540 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,125 ms,25 Mbps,3275 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,152 ms,47 Mbps,6030 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,89 ms,45 Mbps,5847 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,99 ms,47 Mbps,6059 kB/s
150.230.107.89,443,2607:a400:a:16b:0:e28f:560e:12a7,US,Los Angeles,隧道,170 ms,112 Mbps,14336 kB/s
158.101.201.244,443,98.98.166.58,US,Frankfurt,隧道,110 ms,270 Mbps,34611 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,222 ms,13 Mbps,1679 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,225 ms,95 Mbps,12185 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,227 ms,2 Mbps,271 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,227 ms,70 Mbps,8987 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,238 ms,51 Mbps,6581 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,219 ms,43 Mbps,5614 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,194 ms,90 Mbps,11571 kB/s
130.162.144.191,443,2a09:bac5:4734:155::22:13d,KR,Seoul,隧道,203 ms,33 Mbps,4226 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,213 ms,77 Mbps,9932 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,229 ms,28 Mbps,3685 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,211 ms,2 Mbps,294 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,212 ms,34 Mbps,4401 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,225 ms,37 Mbps,4811 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,250 ms,0 Mbps,11 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,213 ms,0 Mbps,100 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,212 ms,25 Mbps,3277 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,1144 ms,34 Mbps,4471 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,227 ms,0 Mbps,48 kB/s
